-0.637869357,DOWN,UP
0.146414929,UP,DOWN
1.824986357,DOWN,UP
-0.062150929,UP,DOWN
1.389265071,DOWN,DOWN
0.618547929,DOWN,UP
-0.618582429,UP,DOWN
0.086425929,DOWN,DOWN
-0.312151071,DOWN,UP
0.362845357,UP,DOWN
-2.720023,DOWN,UP
-3.057878786,UP,DOWN
-2.280011857,DOWN,UP
-1.870012643,UP,DOWN
-3.322858643,DOWN,DOWN
-3.910714357,DOWN,UP
-2.392857286,UP,UP
-3.316423857,UP,DOWN
-2.969273357,DOWN,UP
-1.847115857,UP,UP
-2.642839929,UP,DOWN
-2.649274786,DOWN,UP
-2.689994,UP,DOWN
-3.339285929,DOWN,DOWN
-1.840000857,DOWN,UP
-3.1592845,UP,DOWN
-4.143572357,DOWN,UP
-4.389299857,UP,DOWN
-3.829311,DOWN,UP
-1.712175786,UP,UP
-1.272164571,UP,DOWN
1.0756835,DOWN,UP
0.9513985,UP,DOWN
0.873535071,DOWN,DOWN
1.239257714,DOWN,UP
1.9278215,UP,DOWN
2.672816643,DOWN,UP
3.696393643,UP,DOWN
3.602103,DOWN,DOWN
5.6528145,DOWN,UP
6.572091143,UP,DOWN
7.737095357,DOWN,UP
8.143537143,UP,UP
5.327828429,UP,DOWN
4.917811643,DOWN,DOWN
2.213535714,DOWN,DOWN
1.564976143,DOWN,DOWN
1.499965,DOWN,DOWN
1.892822214,DOWN,UP
1.383544786,UP,UP
3.613560143,UP,DOWN
3.367135,DOWN,UP
4.420723929,UP,DOWN
3.447858429,DOWN,UP
3.9492885,UP,DOWN
2.432146286,DOWN,DOWN
2.516427071,DOWN,DOWN
2.498569857,DOWN,DOWN
2.455008214,DOWN,UP
3.199288357,UP,UP
3.465698143,UP,UP
3.265712071,UP,DOWN
3.228567786,DOWN,DOWN
3.062848714,DOWN,UP
-0.575735929,UP,DOWN
-0.954310786,DOWN,DOWN
